item_id,train_id,anime_title
27727,711,Binan Koukou Chikyuu Boueibu LOVE!
34572,712,Black Clover
11633,713,Blood Lad
18441,714,Blood Lad: Wagahai wa Neko de wa Nai
46352,715,Blue Period
40060,716,BNA
1639,717,Boku no Pico
819,718,Boku wa Imouto ni Koi wo Suru
1222,719,Bokura ga Ita
24913,720,Bokura wa Minna Kawai-sou: Hajimete no
357,721,Bokusatsu Tenshi Dokuro-chan
2131,722,Bokusatsu Tenshi Dokuro-chan 2
15605,723,Brothers Conflict
25437,724,Brothers Conflict OVA
6985,725,Buddha Saitan
3087,726,Cencoroll
16934,727,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel
11703,728,Code:Breaker
15633,729,Code:Breaker OVA
38940,730,Cop Craft
1,731,Cowboy Bebop
5,732,Cowboy Bebop: Tengoku no Tobira
15109,733,Cuticle Tantei Inaba
32370,734,D.Gray-man Hallow
31636,735,Dagashi Kashi
12549,736,"Dakara Boku wa, H ga Dekinai."
15325,737,"Dakara Boku wa, H ga Dekinai. Recap"
14893,738,"Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest"
37597,739,Dakaretai Otoko 1-i ni Odosarete Imasu.
48702,740,Dance Dance Danseur
30127,741,Danchigai
17121,742,Dareka no Manazashi
38656,743,Darwin's Game
2748,744,Dash! Kappei
15583,745,Date A Live
19163,746,Date A Live II
17641,747,Date A Live: Date to Date
32494,748,Days (TV)
14353,749,Death Billiards
2994,750,Death Note: Rewrite
28223,751,Death Parade
49505,752,Deji Meets Girl
5177,753,Denpa-teki na Kanojo
17513,754,Diabolik Lovers
29974,755,"Diabolik Lovers More,Blood"
27417,756,Diabolik Lovers OVA
20919,757,Diabolik Lovers Recap
34543,758,Dive!!
31710,759,Divine Gate
21743,760,Donten ni Warau
30346,761,Doukyuusei (Movie)
38691,762,Dr. Stone
40852,763,Dr. Stone: Stone Wars
870,764,Dragon Half
48470,765,D_Cide Traumerei the Animation
788,766,Eiken: Eikenbu yori Ai wo Komete
39792,767,Eizouken ni wa Te wo Dasu na!
38671,768,Enen no Shouboutai
40956,769,Enen no Shouboutai: Ni no Shou
393,770,Escaflowne
227,771,FLCL
18507,772,Free!
22265,773,Free! Eternal Summer
41120,774,Fugou Keiji: Balance:Unlimited
32696,775,Fukigen na Mononokean
33203,776,Fukumenkei Noise
41025,777,Fumetsu no Anata e
32948,778,Fune wo Amu
13335,779,Fuse: Teppou Musume no Torimonochou
4189,780,Fuyu no Sonata
34280,781,Gamers!
23289,782,Gekkan Shoujo Nozaki-kun
18465,783,Genshiken Nidaime
18411,784,Gingitsune
39533,785,Given
39463,786,Gleipnir
40052,787,Great Pretender
28791,788,Gunslinger Stratos The Animation
41574,789,Guraburu!
16528,790,Hal
20689,791,Hamatora The Animation
32648,792,Handa-kun
38254,793,Hashiri Tsuzukete Yokattatte.
39030,794,Hataage! Kemono Michi
5150,795,Hatsukoi Limited.
31109,796,Hatsukoi Monster
42625,797,Heion Sedai no Idaten-tachi
5630,798,Higashi no Eden
6372,799,Higashi no Eden Movie I: The King of Eden
6637,800,Higashi no Eden Movie II: Paradise Lost
30415,801,High☆Speed! Movie: Free! Starting Days
41006,802,Higurashi no Naku Koro ni Gou
12461,803,Hiiro no Kakera
14645,804,Hiiro no Kakera 2
35376,805,Himouto! Umaru-chan R
33654,806,Hitorijime My Hero
8768,807,Hiyokoi
33241,808,Honobono Log
14753,809,Hori-san to Miyamura-kun
42897,810,Horimiya
37972,811,Hoshiai no Sora
10408,812,Hotarubi no Mori e
39730,813,Houkago Teibou Nisshi
11135,814,Hybrid Child
1156,815,I: Wish You Were Here
40046,816,Id:Invaded
42361,817,"Ijiranaide, Nagatoro-san"
637,818,Iketeru Futari
20457,819,"Inari, Konkon, Koi Iroha."
12411,820,Inga Nikki
17831,821,Inu to Hasami wa Tsukaiyou
13403,822,Inu x Boku SS Special
22123,823,Inugami-san to Nekoyama-san
34542,824,Inuyashiki
37497,825,Irozuku Sekai no Ashita kara
21327,826,Isshuukan Friends.
25429,827,Isuca
39534,828,Jibaku Shounen Hanako-kun
34565,829,Jikan no Shihaisha
47250,830,Jouran: The Princess of Snow and Blood
3092,831,Junjou Romantica
4814,832,Junjou Romantica 2
25649,833,Junjou Romantica 3
13767,834,Junjou Romantica OVA
14467,835,K
16904,836,K: Missing Kings
27991,837,K: Return of Kings
10298,838,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥
9366,839,Kaichou wa Maid-sama!: Omake dayo!
34933,840,Kakegurui
37086,841,Kakegurui××
40716,842,Kakushigoto
44586,843,Kakushigoto Movie
40221,844,Kami no Tou
14713,845,Kamisama Hajimemashita
18661,846,Kamisama Hajimemashita OVA
25681,847,Kamisama Hajimemashita◎
41930,848,Kamisama ni Natta Hi
3220,849,Kanashimi no Belladonna
1004,850,Kanojo to Kanojo no Neko
40839,851,"Kanojo, Okarishimasu"
4280,852,Kara no Kyoukai Movie 4: Garan no Dou
4282,853,Kara no Kyoukai Movie 5: Mujun Rasen
5204,854,Kara no Kyoukai Movie 6: Boukyaku Rokuon
5205,855,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go)
6954,856,Kara no Kyoukai Movie 8: Shuushou
14807,857,Kara no Kyoukai Movie: Mirai Fukuin
6624,858,Kara no Kyoukai Remix: Gate of Seventh Heaven
16035,859,Karneval (TV)
33018,860,Katsugeki/Touken Ranbu
37965,861,Kaze ga Tsuyoku Fuiteiru
32686,862,Keijo!!!!!!!!
39567,863,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana
24439,864,Kekkai Sensen
34501,865,Kenka Banchou Otome: Girl Beats Boys
2602,866,Kenkou Zenrakei Suieibu Umishou
34825,867,Keppeki Danshi! Aoyama-kun
9656,868,Kimi ni Todoke 2nd Season
10536,869,Kimi ni Todoke 2nd Season: Minitodo Gekijou
17741,870,Kimi no Iru Machi
11313,871,Kimi no Iru Machi: Tasogare Kousaten
10460,872,Kimi to Boku.
11739,873,Kimi to Boku. 2
3375,874,Kirepapa.
39582,875,Kitsutsuki Tanteidokoro
40075,876,Koi to Producer: EVOL×LOVE
41103,877,Koi to Yobu ni wa Kimochi Warui
34984,878,Koi wa Ameagari no You ni
48643,879,Koi wa Sekai Seifuku no Ato de
8634,880,Koisuru Boukun
48926,881,"Komi-san wa, Comyushou desu."
44516,882,Koroshi Ai
15379,883,Kotoura-san
28623,884,Koutetsujou no Kabaneri
16023,885,Kuro to Kin no Akanai Kagi.
4898,886,Kuroshitsuji
41833,887,Kyuuketsuki Sugu Shinu
33197,888,Lostorage Incited WIXOSS
40879,889,Love Live! Nijigasaki Gakuen School Idol Doukoukai
21105,890,Love Stage!!
3057,891,Loveless Specials
1089,892,Macross: Do You Remember Love?
34599,893,Made in Abyss
33299,894,Magic-Kyun! Renaissance
19769,895,Mahou Sensou
3356,896,Mahoutsukai Sally
3875,897,Mahoutsukai Sally 2
40571,898,Majo no Tabitabi
37576,899,Majutsushi Orphen Hagure Tabi
16890,900,Makai Ouji: Devils and Realist
40496,901,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou"
40397,902,Maoujou de Oyasumi
28817,903,Mikagura Gakuen Kumikyoku (TV)
3656,904,Monochrome Factor
40483,905,Murenase! Seton Gakuen
31442,906,Musaigen no Phantom World
2926,907,Myself; Yourself
26351,908,Nagato Yuki-chan no Shoushitsu
34580,909,Nana Maru San Batsu
30016,910,Nanbaka
4081,911,Natsume Yuujinchou
40738,912,Natsunagu!
38924,913,Nekopara
34658,914,Nekopara OVA
37983,915,Nekopara: Koneko no Hi no Yakusoku
3615,916,Neo Angelique Abyss
31953,917,New Game!
34914,918,New Game!!
31414,919,Nijiiro Days
33674,920,No Game No Life: Zero
39808,921,Non Non Biyori Nonstop
20767,922,Noragami OVA
31452,923,Norn9: Norn+Nonet
24175,924,Nozo x Kimi
31848,925,Ojisan to Marshmallow
1047,926,On Your Mark
20931,927,Oneechan ga Kita
23673,928,Ookami Shoujo to Kuro Ouji
38483,929,Ore wo Suki nano wa Omae dake ka yo
24211,930,Orenchi no Furo Jijou
34262,931,Oushitsu Kyoushi Heine
437,932,Perfect Blue
16397,933,Photokano
31559,934,Prince of Stride: Alternative
39292,935,Princess Connect! Re:Dive
42825,936,Project Scard: Praeter no Kizu
21325,937,Pupipo!
10448,938,Rain Town
14921,939,RDG: Red Data Girl
23421,940,Re:␣Hamatora
11491,941,Recorder to Randoseru Do♪
18099,942,Recorder to Randoseru Mi☆
13377,943,Recorder to Randoseru Re♪
28497,944,Rokka no Yuusha
40392,945,Runway de Waratte
17777,946,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga."
1254,947,Saint Seiya
3515,948,Saint Seiya: Meiou Hades Elysion-hen
1257,949,Saint Seiya: Meiou Hades Juuni Kyuu-hen
1253,950,Saint Seiya: Meiou Hades Meikai-hen
6171,951,Saint Seiya: The Lost Canvas - Meiou Shinwa
9130,952,Saint Seiya: The Lost Canvas - Meiou Shinwa 2
12531,953,Sakamichi no Apollon
34102,954,Sakurada Reset
44387,955,Sankaku Mado no Sotogawa wa Yoru
13055,956,Sankarea OVA
16694,957,Sankarea: Wagahai mo... Zombie de Aru...
37426,958,Sarazanmai
44055,959,Sasaki to Miyano
8675,960,Seitokai Yakuindomo
10119,961,Seitokai Yakuindomo OVA
9926,962,Sekaiichi Hatsukoi
11123,963,Sekaiichi Hatsukoi 2
8063,964,Sekaiichi Hatsukoi OVA
1033,965,Sennen Joyuu
42351,966,Senpai ga Uzai Kouhai no Hanashi
38787,967,Senryuu Shoujo
741,968,Sensitive Pornograph
41456,969,"Sentouin, Hakenshimasu!"
31229,970,Servamp
38659,971,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru
47257,972,Shinigami Bocchan to Kuro Maid
13125,973,Shinsekai yori
46093,974,Shiroi Suna no Aquatope
28735,975,Shouwa Genroku Rakugo Shinjuu
5233,976,Slayers Evolution-R
1171,977,Slayers Excellent
867,978,Slayers Gorgeous
868,979,Slayers Great
866,980,Slayers Premium
869,981,Slayers Return
4028,982,Slayers Revolution
1172,983,Slayers Try
536,984,Slayers: The Motion Picture
39575,985,Somali to Mori no Kamisama
48849,986,Sonny Boy
48736,987,Sono Bisque Doll wa Koi wo Suru
34823,988,Souryo to Majiwaru Shikiyoku no Yoru ni...
50265,989,Spy x Family
18277,990,Strike the Blood
33286,991,Strike the Blood II
37449,992,Strike the Blood III
30321,993,Strike the Blood: Valkyria no Oukoku-hen
42307,994,Subarashiki Kono Sekai The Animation
14289,995,Sukitte Ii na yo.
16868,996,Sukitte Ii na yo.: Dareka ga
40540,997,Sword Art Online: Alicization - War of Underworld 2nd Season
42668,998,Taisou Zamurai
32093,999,Tanaka-kun wa Itsumo Kedaruge
12445,1000,Tasogare Otome x Amnesia
14189,1001,Tasogare Otome x Amnesia: Taima Otome
41353,1002,The God of High School
12695,1003,Tight-rope
9000,1004,Toaru Hikuushi e no Tsuioku
8449,1005,Togainu no Chi
30458,1006,"Tokyo Ghoul: ""Jack"""
31297,1007,"Tokyo Ghoul: ""Pinto"""
36511,1008,Tokyo Ghoul:re
3088,1009,Tokyo Marble Chocolate
42249,1010,Tokyo Revengers
18139,1011,Tonari no Seki-kun
41389,1012,Tonikaku Kawaii
2210,1013,Tooi Sekai
39527,1014,Try Knights
12883,1015,Tsuritama
17909,1016,Uchouten Kazoku
34076,1017,Uchouten Kazoku 2
38835,1018,Umayon
40615,1019,Umibe no Étranger
11531,1020,Un-Go: Inga-ron
10162,1021,Usagi Drop
10321,1022,Uta no☆Prince-sama♪ Maji Love 1000%
48580,1023,Vanitas no Karte
49114,1024,Vanitas no Karte Part 2
32899,1025,Watashi ga Motete Dousunda
21085,1026,Witch Craft Works
43299,1027,Wonder Egg Priority
1026,1028,Yakumotatsu
39710,1029,Yesterday wo Utatte
3011,1030,Yotsunoha
1630,1031,Yousei Hime Ren
715,1032,Yume de Aetara
718,1033,Yume de Aetara (TV)
3003,1034,Yumedamaya Kidan
32995,1035,Yuri!!! on Ice
40911,1036,Yuukoku no Moriarty
43325,1037,Yuukoku no Moriarty Part 2
14075,1038,Zetsuen no Tempest
6707,1039,Kuroshitsuji II
37403,1040,Ahiru no Sora
38572,1041,Assassins Pride
269,1042,Bleach
33985,1043,Bloodivores
11241,1044,Brave 10
4186,1045,Chrome Shelled Regios
34382,1046,Citrus
35849,1047,Darling in the FranXX
36633,1048,Date A Live III
6880,1049,Deadman Wonderland
34497,1050,Death March kara Hajimaru Isekai Kyousoukyoku
37982,1051,Domestic na Kanojo
6702,1052,Fairy Tail
38084,1053,Fate/Grand Order: Zettai Majuu Sensen Babylonia
33049,1054,Fate/stay night Movie: Heaven's Feel - II. Lost Butterfly
33731,1055,Gabriel DropOut
31637,1056,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2"
40074,1057,Gibiate
13161,1058,Hagure Yuusha no Aesthetica
20583,1059,Haikyuu!!
31338,1060,Hundred
11061,1061,Hunter x Hunter (2011)
38909,1062,Infinite Dendrogram
38472,1063,Isekai Quartet
39988,1064,Isekai Quartet 2
35203,1065,Isekai wa Smartphone to Tomo ni.
40010,1066,Ishuzoku Reviewers
38790,1067,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.
14765,1068,Ixion Saga DT
37991,1069,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze
24873,1070,Juuou Mujin no Fafnir
40591,1071,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen
38000,1072,Kimetsu no Yaiba
15315,1073,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?
457,1074,Mushishi
10165,1075,Nichijou
39539,1076,No Guns Life
36027,1077,Ousama Game The Animation
31223,1078,Phantasy Star Online 2 The Animation
13601,1079,Psycho-Pass
23281,1080,Psycho-Pass 2
33926,1081,Quanzhi Gaoshou
22663,1082,Seiken Tsukai no World Break
339,1083,Serial Experiments Lain
355,1084,Shakugan no Shana
35760,1085,Shingeki no Kyojin Season 3
38524,1086,Shingeki no Kyojin Season 3 Part 2
40902,1087,Shokugeki no Souma: Gou no Sara
32282,1088,Shokugeki no Souma: Ni no Sara
35788,1089,Shokugeki no Souma: San no Sara
36949,1090,Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen
39940,1091,Shokugeki no Souma: Shin no Sara
9863,1092,SKET Dance
35847,1093,SSSS.Gridman
29758,1094,Taboo Tattoo
37521,1095,Vinland Saga
33352,1096,Violet Evergarden
37393,1097,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!"
24405,1098,World Trigger
41094,1099,Xian Wang de Richang Shenghuo
37779,1100,Yakusoku no Neverland
392,1101,Yuu☆Yuu☆Hakusho
19,1102,Monster
36039,1103,A.I.C.O.: Incarnation
32977,1104,Aggressive Retsuko
30654,1105,Ansatsu Kyoushitsu 2nd Season
32863,1106,Ansatsu Kyoushitsu 2nd Season: Kagaijugyou-hen
32827,1107,B: The Beginning
530,1108,Bishoujo Senshi Sailor Moon
14751,1109,Bishoujo Senshi Sailor Moon Crystal
740,1110,Bishoujo Senshi Sailor Moon R
532,1111,Bishoujo Senshi Sailor Moon S
1239,1112,Bishoujo Senshi Sailor Moon SuperS
996,1113,Bishoujo Senshi Sailor Moon: Sailor Stars
34437,1114,Code Geass: Fukkatsu no Lelouch
22043,1115,Fairy Tail (2014)
30778,1116,Fairy Tail Movie 2: Dragon Cry
35972,1117,Fairy Tail: Final Series
2890,1118,Gake no Ue no Ponyo
37806,1119,Gunjou no Magmell
28891,1120,Haikyuu!! Second Season
38883,1121,Haikyuu!! To the Top
21877,1122,High Score Girl
36884,1123,Hisone to Maso-tan
39468,1124,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen
249,1125,InuYasha
1604,1126,Katekyo Hitman Reborn!
38080,1127,Kono Oto Tomare!
38889,1128,Kono Oto Tomare! Part 2
32245,1129,Kuromukuro
39017,1130,Kyokou Suiri
34338,1131,Lost Song
35062,1132,Mahoutsukai no Yome
39196,1133,Mairimashita! Iruma-kun
37964,1134,Mayonaka no Occult Koumuin
35828,1135,Miira no Kaikata
41168,1136,Nakitai Watashi wa Neko wo Kaburu
35466,1137,ReLIFE: Kanketsu-hen
37436,1138,Revisions
22101,1139,Soredemo Sekai wa Utsukushii
37799,1140,Tokyo Ghoul:re 2nd Season
9201,1141,Air Gear: Kuro no Hane to Nemuri no Mori - Break on the Sky
102,1142,Aishiteruze Baby★★
4744,1143,Akaneiro ni Somaru Saka
6987,1144,Aki-Sora
8577,1145,Aki-Sora: Yume no Naka
5112,1146,Akikan!
6347,1147,Baka to Test to Shoukanjuu
10030,1148,Bakuman. 2nd Season
12365,1149,Bakuman. 3rd Season
495,1150,Bakuretsu Hunters
9513,1151,Beelzebub
13535,1152,Binbougami ga!
10490,1153,Blood-C
21437,1154,Buddy Complex
370,1155,Burn Up Excess
10163,1156,C: The Money of Soul and Possibility Control
12293,1157,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou
2116,1158,Captain Tsubasa
1614,1159,Captain Tsubasa: Road to 2002
385,1160,Gilgamesh
10793,1161,Guilty Crown
7592,1162,Nurarihyon no Mago
10049,1163,Nurarihyon no Mago: Sennen Makyou
12291,1164,Acchi Kocchi
9117,1165,Amagami SS OVA
11235,1166,Amagami SS+ Plus
11433,1167,Ano Natsu de Matteru
10447,1168,Aquarion Evol
4999,1169,Asu no Yoichi!
5342,1170,Asura Cryin'
10396,1171,Ben-To
11285,1172,Black★Rock Shooter (TV)
1686,1173,Bleach Movie 1: Memories of Nobody
2889,1174,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru
762,1175,Bleach: Memories in the Rain
834,1176,Bleach: The Sealed Sword Frenzy
10012,1177,Carnival Phantasm
10578,1178,C³
10800,1179,Chihayafuru
1953,1180,Code Geass: Hangyaku no Lelouch Picture Drama
2124,1181,Code Geass: Hangyaku no Lelouch Recaps
2564,1182,Code-E
62,1183,D.C.: Da Capo
3627,1184,D.C.II S.S.: Da Capo II Second Season
2595,1185,D.C.II: Da Capo II
291,1186,D.C.S.S: Da Capo Second Season
11843,1187,Danshi Koukousei no Nichijou
3230,1188,Druaga no Tou: The Aegis of Uruk
4798,1189,Druaga no Tou: The Aegis of Uruk - Jil no Bouken
4726,1190,Druaga no Tou: The Sword of Uruk
9969,1191,Gintama'
11769,1192,Gokujo.: Gokurakuin Joshikou Ryou Monogatari
11785,1193,Haiyore! Nyaruko-san
2026,1194,Hayate no Gotoku!
4192,1195,Hayate no Gotoku!!
5521,1196,Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!
11617,1197,High School DxD
10958,1198,High Score
10491,1199,Higurashi no Naku Koro ni Kira
2899,1200,Higurashi no Naku Koro ni Special: Nekogoroshi-hen
10338,1201,Honto ni Atta! Reibai Sensei
4550,1202,Hyakko
257,1203,Ikkitousen
1956,1204,Ikkitousen: Dragon Destiny
2905,1205,Ikkitousen: Dragon Destiny Specials
4196,1206,Ikkitousen: Great Guardians
6392,1207,Issho ni Training: Training with Hinako
12413,1208,Jormungand
3616,1209,Kamen no Maid Guy
3958,1210,Kannagi
3503,1211,Kanokon
10191,1212,Katte ni Kaizou
11079,1213,Kill Me Baby
4262,1214,Koihime†Musou
8841,1215,Kore wa Zombie Desu ka?
10790,1216,Kore wa Zombie Desu ka? of the Dead
3358,1217,Kure-nai
10456,1218,Kyoukaisenjou no Horizon
3577,1219,Kyouran Kazoku Nikki
7135,1220,Mahou Sensei Negima! Movie: Anime Final
10628,1221,Mahou Sensei Negima!: Mou Hitotsu no Sekai Extra - Mahou Shoujo Yue♥
10213,1222,Maji de Watashi ni Koi Shinasai!
5030,1223,Maria†Holic
10397,1224,Mashiro-iro Symphony: The Color of Lovers
11761,1225,Medaka Box
2963,1226,Minami-ke
5162,1227,Minami-ke Okaeri
3225,1228,Minami-ke Okawari
3927,1229,Mobile Suit Gundam 00 Second Season
93,1230,Mobile Suit Gundam SEED
1215,1231,Mobile Suit Gundam SEED C.E.73: Stargazer
94,1232,Mobile Suit Gundam SEED Destiny
2367,1233,Moetan
9774,1234,Morita-san wa Mukuchi
10671,1235,Morita-san wa Mukuchi.
11615,1236,Morita-san wa Mukuchi. 2
8917,1237,Mouretsu Pirates
1546,1238,Negima!?
1732,1239,Negima!? Natsu Special!?
5957,1240,Nyoro-n Churuya-san
6007,1241,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu
11179,1242,Papa no Iukoto wo Kikinasai!
10588,1243,Persona 4 the Animation
12021,1244,Poyopoyo Kansatsu Nikki
11859,1245,Queen's Blade: Rebellion
4719,1246,Queen's Blade: Rurou no Senshi
11227,1247,Rinne no Lagrange
2993,1248,Rosario to Vampire
4214,1249,Rosario to Vampire Capu2
5671,1250,Saki
5507,1251,Senjou no Valkyria
11751,1252,Senki Zesshou Symphogear
2104,1253,Seto no Hanayome
4163,1254,Seto no Hanayome OVA
12367,1255,Shining Hearts: Shiawase no Pan
1727,1256,Shinkyoku Soukai Polyphonica
10378,1257,Shinryaku!? Ika Musume
5307,1258,Sora wo Kakeru Shoujo
3667,1259,Strike Witches
5118,1260,Suzumiya Haruhi-chan no Yuuutsu
5734,1261,Tayutama: Kiss on My Deity
10278,1262,The iDOLM@STER
12321,1263,Thermae Romae
3455,1264,To LOVE-Ru
5667,1265,To LOVE-Ru OVA
4654,1266,Toaru Majutsu no Index
12317,1267,Upotte!!
732,1268,Vampire Hunter D
6425,1269,Weiß Survive
4720,1270,White Album
10521,1271,Working'!!
12123,1272,Yurumates 3D
5764,1273,Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama
4038,1274,Zettai Karen Children
5300,1275,Zoku Natsume Yuujinchou
38101,1276,5-toubun no Hanayome
39783,1277,5-toubun no Hanayome ∬
41457,1278,86
32323,1279,Aishen Qiaokeli-ing...
24833,1280,Ansatsu Kyoushitsu
33513,1281,Ansatsu Kyoushitsu: 365-nichi no Jikan
39337,1282,Araiya-san!: Ore to Aitsu ga Onnayu de!?
14669,1283,Aura: Maryuuin Kouga Saigo no Tatakai
28805,1284,Bakemono no Ko
37498,1285,Black Fox
40904,1286,Bokutachi no Remake
28755,1287,Boruto: Naruto the Movie
39175,1288,Cider no You ni Kotoba ga Wakiagaru
22839,1289,Cross Road
24655,1290,Date A Live Movie: Mayuri Judgment
43814,1291,Deatte 5-byou de Battle
35120,1292,Devilman: Crybaby
10851,1293,Euphoria
41710,1294,Genjitsu Shugi Yuusha no Oukoku Saikenki
34403,1295,Hajimete no Gal
40938,1296,Hige wo Soru. Soshite Joshikousei wo Hirou.
48755,1297,Imaizumin Chi wa Douyara Gal no Tamariba ni Natteru Rashii
29785,1298,Jitsu wa Watashi wa
40787,1299,Josee to Tora to Sakana-tachi
40750,1300,Kaifuku Jutsushi no Yarinaoshi
39326,1301,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?
40908,1302,Kemono Jihen
40456,1303,Kimetsu no Yaiba Movie: Mugen Ressha-hen
31952,1304,Kono Bijutsubu ni wa Mondai ga Aru!
41402,1305,Mairimashita! Iruma-kun 2nd Season
14833,1306,Maoyuu Maou Yuusha
41812,1307,Megami-ryou no Ryoubo-kun.
30014,1308,Momokuri
40708,1309,Monster Musume no Oishasan
39535,1310,Mushoku Tensei: Isekai Ittara Honki Dasu
41899,1311,Ore dake Haireru Kakushi Dungeon
43007,1312,Osananajimi ga Zettai ni Makenai Love Comedy
8795,1313,Panty & Stocking with Garterbelt
44059,1314,Puparia
35905,1315,Ryuuou no Oshigoto!
23277,1316,Saenai Heroine no Sodatekata
44203,1317,Seirei Gensouki
40783,1318,"Shachou, Battle no Jikan Desu!"
34240,1319,Shelter (Music)
32587,1320,Shoujo Ramune
44942,1321,Shuumatsu no Walküre
32105,1322,Sousei no Onmyouji
48171,1323,Summer Ghost
30585,1324,Taifuu no Noruda
21647,1325,Tamako Love Story
46471,1326,"Tantei wa Mou, Shindeiru."
38826,1327,Tenki no Ko
43690,1328,Tenkuu Shinpan
48471,1329,Tsuki to Laika to Nosferatu
39324,1330,"Uchi no Ko no Tame naraba, Ore wa Moshikashitara Maou mo Taoseru kamo Shirenai."
48468,1331,Uchi no Otouto Maji de Dekain Dakedo Mi ni Konai?
41226,1332,Uzaki-chan wa Asobitai!
39547,1333,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Kan
34792,1334,Yoake Tsugeru Lu no Uta
39963,1335,Yubisaki kara Honki no Netsujou: Osananajimi wa Shouboushi
